ABindingInstanceHasAlreadyBeenAssociatedTo1,A binding instance has already been associated to listen URI '{0}'. If two endpoints want to share the same ListenUri, they must also share the same binding object instance. The two conflicting endpoints were either specified in AddServiceEndpoint() calls, in a config file, or a combination of AddServiceEndpoint() and config. 
Argument_NotSufficientCapabilitiesToConvertToWinRtStream,Cannot convert the specified Stream object to a Windows Runtime stream because it does not have sufficient capabilities. In order to convert a System.IO.Stream instance to a Windows Runtime stream at least one of the properties CanRead, CanWrite, CanSeek must return TRUE; however, none of these properties returns TRUE for the specified Stream.
Argument_ObjectMustBeWinRtStreamToConvertToNetFxStream,The specified object cannot be converted to a System.IO.Stream instance because it is not a Windows Runtime stream. In order to convert an object to a Stream instance it must implement at least one of the following 3 Windows Runtime stream interfaces: IInputStream, IOutputStream, IRandomAccessStream.
Argument_ObjNotComObject,The object's type must be __ComObject or derived from __ComObject.
Argument_OffsetLocalMismatch,The UTC Offset of the local dateTime parameter does not match the offset argument.
Argument_OffsetOutOfRange,Offset must be within plus or minus 14 hours.
Argument_OffsetPrecision,Offset must be specified in whole minutes.
Argument_OffsetUtcMismatch,The UTC Offset for Utc DateTime instances must be 0.
Argument_OutOfOrderDateTimes,The DateStart property must come before the DateEnd property.
Argument_PathEmpty,Path cannot be the empty string or all whitespace.
Argument_PathFormatNotSupported,The given path's format is not supported.
Argument_PathUriFormatNotSupported,URI formats are not supported.
Argument_Range0to99_1,Argument '{0}' must be within the range 0 to 99.
Argument_RangeTwoBytes1,Argument '{0}' must be within the range of -32768 to 65535.
Argument_RankEQOne1,Argument '{0}' cannot be a multi-dimensional array.
Argument_RecursiveFallback,Recursive fallback not allowed for character \\u{0:X4}.
Argument_RecursiveFallbackBytes,Recursive fallback not allowed for bytes {0}.
Argument_RelativePathMayNotBeWhitespaceOnly,The specified relative path may not consist of white spaces only
Argument_ResolveFieldHandle,Type handle '{0}' and field handle with declaring type '{1}' are incompatible. Get RuntimeFieldHandle and declaring RuntimeTypeHandle off the same FieldInfo.
Argument_ResolveMethodHandle,Type handle '{0}' and method handle with declaring type '{1}' are incompatible. Get RuntimeMethodHandle and declaring RuntimeTypeHandle off the same MethodBase.
Argument_ResultCalendarRange,The result is out of the supported range for this calendar. The result should be between {0} (Gregorian date) and {1} (Gregorian date), inclusive.
Argument_SemaphoreInitialMaximum,The initial count for the semaphore must be greater than or equal to zero and less than the maximum count.
Argument_StreamNotReadable,Stream was not readable.
Argument_StreamNotWritable,Stream was not writable.
Argument_StreamPositionBeyondEOS,The specified stream position is beyond the end of the stream.
Argument_StringFirstCharIsZero,The first char in the string is the null character.
Argument_StringZeroLength,String cannot be of zero length.
Argument_TimeSpanHasSeconds,The TimeSpan parameter cannot be specified more precisely than whole minutes.
Argument_TimeZoneNotFound,The time zone ID '{0}' was not found on the local computer.
Argument_TransitionTimesAreIdentical,The DaylightTransitionStart property must not equal the DaylightTransitionEnd property.
Argument_UnexpectedAsyncResult,The specified AsyncResult does not correspond to any outstanding IO operation.
Argument_UTCOutOfRange,The UTC time represented when the offset is applied must be between year 0 and 10,000.
Argument_WaitHandleNameTooLong,The name can be no more than 260 characters in length.
Argument_WinRtStreamCannotReadOrWrite,The specified Windows Runtime stream does not support reading nor writing. Windows Runtime streams with such capabilities cannot be converted to managed Stream objects. Use a Windows Runtime stream that can support reading, writing or both.
Argument_XObjectValue,An XObject cannot be used as a value.
ArgumentCannotBeOfTypeVoid,Argument type cannot be System.Void.
ArgumentException_InvalidArrayElementType,The type '{0}' may not be used as an array element type.
ArgumentException_InvalidTypeArgument,The type '{0}' may not be used as a type argument.
ArgumentException_OtherNotArrayOfCorrectLength,Object is not a array with the same number of elements as the array to compare it to.
ArgumentException_TupleIncorrectType,Argument must be of type {0}.
ArgumentException_TupleLastArgumentNotATuple,The last element of an eight element tuple must be a Tuple.
ArgumentIsNullOrWhitespace,The argument '{0}' cannot be null, empty or contain only white space.
ArgumentMemberNotDeclOnType, The member '{0}' is not declared on type '{1}' being created
ArgumentMismatch3,Argument matching parameter '{0}' cannot convert from '{1}' to '{2}'.
ArgumentMismatchAmbiguous3,Argument matching parameter '{0}' cannot convert from '{1}' to '{2}' because the conversion is ambiguous.
ArgumentMismatchAmbiguousCopyBack3,ByRef parameter '{0}' cannot convert from '{1}' to '{2}' when assigning back to the matching argument because the conversion is ambiguous.
ArgumentMismatchCopyBack3,ByRef parameter '{0}' cannot convert from '{1}' to '{2}' when assigning back to the matching argument.
ArgumentMustBeArray,Argument must be array
ArgumentMustBeArrayIndexType,Argument for array index must be of type Int32
ArgumentMustBeBoolean,Argument must be boolean
ArgumentMustBeFieldInfoOrPropertInfo,Argument must be either a FieldInfo or PropertyInfo
ArgumentMustBeFieldInfoOrPropertInfoOrMethod,Argument must be either a FieldInfo, PropertyInfo or MethodInfo
ArgumentMustBeInstanceMember,Argument must be an instance member
ArgumentMustBeInteger,Argument must be of an integer type
ArgumentMustBeSingleDimensionalArrayType,Argument must be single dimensional array type
ArgumentMustNotHaveValueType,Argument must not have a value type.
ArgumentNarrowing3,Argument matching parameter '{0}' narrows from '{1}' to '{2}'.
ArgumentNarrowingCopyBack3,ByRef parameter '{0}' narrows from '{1}' to '{2}' when assigning back to the matching argument.
ArgumentNeedNonNegative,The argument must be non-negative.
ArgumentNotIEnumerableGeneric,{0} is not IEnumerable<>
ArgumentNotNumeric1,Argument '{0}' cannot be converted to a numeric value.
ArgumentNotValid,Argument {0} is not valid
ArgumentNull_Array,Array cannot be null.
ArgumentNull_ArrayElement,At least one element in the specified array was null.
ArgumentNull_ArrayValue,Found a null value within an array.
ArgumentNull_Buffer,Buffer cannot be null.
ArgumentNull_Collection,Collection cannot be null.
ArgumentNull_Dictionary,Dictionary cannot be null.
ArgumentNull_FileName,File name cannot be null.
ArgumentNull_Generic,Value cannot be null.
ArgumentNull_Key,Key cannot be null.
ArgumentNull_Obj,Object cannot be null.
ArgumentNull_Path,Path cannot be null.
ArgumentNull_Stream,Stream cannot be null.
ArgumentNull_String,String reference not set to an instance of a String.
ArgumentNull_Waithandles,The waitHandles parameter cannot be null.
ArgumentNull_WithParamName,Parameter '{0}' cannot be null.
ArgumentOutOfRange,value must be >= {0} and <= {1}.
ArgumentOutOfRange_ActualValue,Actual value was {0}.
ArgumentOutOfRange_AddressSpace,The number of bytes cannot exceed the virtual address space on a 32 bit machine.
ArgumentOutOfRange_AddValue,Value to add was out of range.
ArgumentOutOfRange_ArrayListInsert,Insertion index was out of range. Must be non-negative and less than or equal to size.
ArgumentOutOfRange_BadHourMinuteSecond,Hour, Minute, and Second parameters describe an un-representable DateTime.
ArgumentOutOfRange_BadYearMonthDay,Year, Month, and Day parameters describe an un-representable DateTime.
ArgumentOutOfRange_BiggerThanCollection,Larger than collection size.
ArgumentOutOfRange_BinaryReaderFillBuffer,The number of bytes requested does not fit into BinaryReader's internal buffer.
ArgumentOutOfRange_Bounds_Lower_Upper,Argument must be between {0} and {1}.
ArgumentOutOfRange_CalendarRange,Specified time is not supported in this calendar. It should be between {0} (Gregorian date) and {1} (Gregorian date), inclusive.
ArgumentOutOfRange_CannotResizeStreamToNegative,Cannot set the length of a stream to a negative value.
ArgumentOutOfRange_Capacity,Capacity exceeds maximum capacity.
ArgumentOutOfRange_Count,Count must be positive and count must refer to a location within the string/array/collection.
ArgumentOutOfRange_DateArithmetic,The added or subtracted value results in an un-representable DateTime.
ArgumentOutOfRange_DateTimeBadMonths,Months value must be between +/-120000.
ArgumentOutOfRange_DateTimeBadTicks,Ticks must be between DateTime.MinValue.Ticks and DateTime.MaxValue.Ticks.
ArgumentOutOfRange_DateTimeBadYears,Years value must be between +/-10000.
ArgumentOutOfRange_Day,Day must be between 1 and {0} for month {1}.
ArgumentOutOfRange_DayOfWeek,The DayOfWeek enumeration must be in the range 0 through 6.
ArgumentOutOfRange_DayParam,The Day parameter must be in the range 1 through 31.
ArgumentOutOfRange_DecimalRound,Decimal can only round to between 0 and 28 digits of precision.
ArgumentOutOfRange_DecimalScale,Decimal's scale value must be between 0 and 28, inclusive.
ArgumentOutOfRange_EndIndexStartIndex,endIndex cannot be greater than startIndex.
ArgumentOutOfRange_Enum,Enum value was out of legal range.
ArgumentOutOfRange_Era,Time value was out of era range.
ArgumentOutOfRange_FileLengthTooBig,Specified file length was too large for the file system.
ArgumentOutOfRange_FileTimeInvalid,Not a valid Win32 FileTime.
ArgumentOutOfRange_GenericPositive,Value must be positive.
ArgumentOutOfRange_GetByteCountOverflow,Too many characters. The resulting number of bytes is larger than what can be returned as an int.
ArgumentOutOfRange_GetCharCountOverflow,Too many bytes. The resulting number of chars is larger than what can be returned as an int.
ArgumentOutOfRange_HashtableLoadFactor,Load factor needs to be between 0.1 and 1.0.
ArgumentOutOfRange_Index,Index was out of range. Must be non-negative and less than the size of the collection.
ArgumentOutOfRange_IndexCount,Index and count must refer to a location within the string.
ArgumentOutOfRange_IndexCountBuffer,Index and count must refer to a location within the buffer.
ArgumentOutOfRange_IndexLength,Index and length must refer to a location within the string.
ArgumentOutOfRange_InvalidEraValue,Era value was not valid.
ArgumentOutOfRange_InvalidHighSurrogate,A valid high surrogate character is between 0xd800 and 0xdbff, inclusive.
ArgumentOutOfRange_InvalidInputStreamOptionsEnumValue,The specified value is not a valid member of the InputStreamOptions enumeration.
ArgumentOutOfRange_InvalidLowSurrogate,A valid low surrogate character is between 0xdc00 and 0xdfff, inclusive.
ArgumentOutOfRange_InvalidThreshold,The specified threshold for creating dictionary is out of range.
ArgumentOutOfRange_InvalidUTF32,A valid UTF32 value is between 0x000000 and 0x10ffff, inclusive, and should not include surrogate codepoint values (0x00d800 ~ 0x00dfff).
ArgumentOutOfRange_IO_CannotSeekToNegativePosition,Cannot seek to an absolute stream position that is negative.
ArgumentOutOfRange_LengthGreaterThanCapacity,The length cannot be greater than the capacity.
ArgumentOutOfRange_LengthTooLarge,The specified length exceeds the maximum value of {0}.
ArgumentOutOfRange_ListInsert,Index must be within the bounds of the List.
ArgumentOutOfRange_ListItem,Index was out of range. Must be non-negative and less than the size of the list.
ArgumentOutOfRange_ListRemoveAt,Index was out of range. Must be non-negative and less than the size of the list.
ArgumentOutOfRange_MaxArgExceeded,The total number of parameters must not exceed {0}.
ArgumentOutOfRange_MaxStringsExceeded,The number of String parameters must not exceed {0}.
