Meter S/N:," ""0601B14R""",,,
0.004976,0.80489248,0,0,0
0.0049776,0.69580996,0,0,0
0.0049792,0.703412116,0,0,0
0.0049808,0.660627723,0,0,0
0.0049824,0.632870913,0,0,0
0.004984,0.610064328,0,0,0
0.0049856,0.580186009,0,0,0
0.0049872,0.561976135,0,0,0
0.0049888,0.545180559,0,0,0
0.0049904,0.503280163,0,0,0
0.004992,0.507523239,0,0,0
0.0049936,0.501335442,0,0,0
0.0049952,0.495147586,0,0,0
0.0049968,0.466506809,0,0,0
0.0049984,0.474285781,0,0,0
0.005,36.07797241,0,1, TriggerDetected
0.0050016,97.03813171,0,0,0
0.0050032,114.2966843,0,0,0
0.0050048,121.9474869,0,0,0
0.0050064,124.4197922,0,0,0
0.005008,122.7462463,0,0,0
0.0050096,118.246109,0,0,0
0.0050112,111.8178406,0,0,0
0.0050128,104.223259,0,0,0
0.0050144,96.11455536,0,0,0
0.005016,87.78096771,0,0,0
0.0050176,79.58616638,0,0,0
0.0050192,71.7258606,0,0,0
0.0050208,64.36341095,0,0,0
0.0050224,57.46327591,0,0,0
0.005024,51.14267731,0,0,0
0.0050256,45.32559204,0,0,0
0.0050272,39.91902161,0,0,0
0.0050288,35.04708099,0,0,0
0.0050304,30.71153831,0,0,0
0.005032,26.93908501,0,0,0
0.0050336,23.47743797,0,0,0
0.0050352,20.45459747,0,0,0
0.0050368,17.71197701,0,0,0
0.0050384,15.26177406,0,0,0
0.00504,13.03115177,0,0,0
0.0050416,11.00720215,0,0,0
0.0050432,9.241020203,0,0,0
0.0050448,7.731367588,0,0,0
0.0050464,6.409117699,0,0,0
0.005048,5.303264618,0,0,0
0.0050496,4.437323093,0,0,0
0.0050512,3.702385902,0,0,0
0.0050528,3.117901564,0,0,0
0.0050544,2.65735054,0,0,0
0.005056,2.289970636,0,0,0
0.0050576,2.007982492,0,0,0
0.0050592,1.767010927,0,0,0
0.0050608,1.591099858,0,0,0
0.0050624,1.416249633,0,0,0
0.005064,1.289841175,0,0,0
0.0050656,1.165554285,0,0,0
0.0050672,1.080162287,0,0,0
0.0050688,1.010151505,0,0,0
0.0050704,0.908494353,0,0,0
0.005072,0.886041343,0,0,0
0.0050736,0.862881243,0,0,0
0.0050752,0.727633059,0,0,0
0.0050768,0.758925736,0,0,0
0.0050784,0.720030844,0,0,0
0.00508,0.661688507,0,0,0
0.0050816,0.644362569,0,0,0
0.0050832,0.60794282,0,0,0
0.0050848,0.58213073,0,0,0
0.0050864,0.605644464,0,0,0
0.005088,0.523611605,0,0,0
0.0050896,0.541644692,0,0,0
0.0050912,0.515655816,0,0,0
0.0050928,0.50876081,0,0,0
0.0050944,0.490374118,0,0,0
0.005096,0.471280277,0,0,0
0.0050976,0.477114499,0,0,0
0.0050992,2.446080685,0,0,0
0.0051008,76.67736053,0,1, TriggerDetected
0.0051024,107.6377029,0,0,0
0.005104,118.5047607,0,0,0
0.0051056,123.7859802,0,0,0
0.0051072,124.038269,0,0,0
0.0051088,120.8313828,0,0,0
0.0051104,115.2572098,0,0,0
0.005112,108.140152,0,0,0
0.0051136,100.2147827,0,0,0
0.0051152,91.99028015,0,0,0
0.0051168,83.67490387,0,0,0
0.0051184,75.62365723,0,0,0
0.00512,67.99513245,0,0,0
0.0051216,60.88567352,0,0,0
0.0051232,54.29245758,0,0,0
0.0051248,48.1854248,0,0,0
0.0051264,42.53788757,0,0,0
0.005128,37.41489792,0,0,0
0.0051296,32.82211685,0,0,0
0.0051312,28.7583065,0,0,0
0.0051328,25.17042732,0,0,0
0.0051344,21.90449333,0,0,0
0.005136,19.0207901,0,0,0
0.0051376,16.47776985,0,0,0
0.0051392,14.10518169,0,0,0
0.0051408,11.97639275,0,0,0
0.0051424,10.08592319,0,0,0
0.005144,8.424227715,0,0,0
0.0051456,7.057778358,0,0,0
0.0051472,5.830467701,0,0,0
0.0051488,4.84218359,0,0,0
0.0051504,4.037942886,0,0,0
0.005152,3.405547142,0,0,0
0.0051536,2.874454975,0,0,0
0.0051552,2.438124895,0,0,0
0.0051568,2.143054008,0,0,0
0.0051584,1.881397367,0,0,0
0.00516,1.667828918,0,0,0
0.0051616,1.485022902,0,0,0
0.0051632,1.357907295,0,0,0
0.0051648,1.23591876,0,0,0
0.0051664,1.13938868,0,0,0
0.005168,1.030306101,0,0,0
0.0051696,0.975322843,0,0,0
0.0051712,0.902660131,0,0,0
0.0051728,0.836538792,0,0,0
0.0051744,0.80754441,0,0,0
0.005176,0.77519089,0,0,0
0.0051776,0.718262911,0,0,0
0.0051792,0.712605476,0,0,0
0.0051808,0.665224373,0,0,0
0.0051824,0.658859789,0,0,0
0.005184,0.618196905,0,0,0
0.0051856,0.555081129,0,0,0
0.0051872,0.619611263,0,0,0
0.0051888,0.513711095,0,0,0
0.0051904,0.553313136,0,0,0
0.005192,0.525556326,0,0,0
0.0051936,0.500097871,0,0,0
0.0051952,0.484009504,0,0,0
0.0051968,0.481711179,0,0,0
0.0051984,0.475169748,0,0,0
0.0052,30.47091866,0,1, TriggerDetected
0.0052016,97.89134216,0,0,0
0.0052032,114.3783646,0,0,0
0.0052048,122.0993576,0,0,0
0.0052064,124.5789032,0,0,0
0.005208,122.9506226,0,0,0
0.0052096,118.3932037,0,0,0
0.0052112,111.9730682,0,0,0
0.0052128,104.3772507,0,0,0
0.0052144,96.23919678,0,0,0
0.005216,87.90048218,0,0,0
0.0052176,79.67350006,0,0,0
0.0052192,71.8420105,0,0,0
0.0052208,64.45675659,0,0,0
0.0052224,57.55927658,0,0,0
0.005224,51.20420074,0,0,0
0.0052256,45.34716034,0,0,0
0.0052272,39.97082138,0,0,0
0.0052288,35.09057236,0,0,0
0.0052304,30.7463665,0,0,0
0.005232,26.91786957,0,0,0
0.0052336,23.52482033,0,0,0
0.0052352,20.46679688,0,0,0
0.0052368,17.70154572,0,0,0
0.0052384,15.26495647,0,0,0
0.00524,13.02743912,0,0,0
0.0052416,10.9504509,0,0,0
0.0052432,9.251274109,0,0,0
0.0052448,7.702196598,0,0,0
0.0052464,6.404874802,0,0,0
0.005248,5.323772907,0,0,0
0.0052496,4.405146122,0,0,0
0.0052512,3.685060024,0,0,0
0.0052528,3.154144526,0,0,0
0.0052544,2.661063433,0,0,0
0.005256,2.266456842,0,0,0
0.0052576,2.000733852,0,0,0
0.0052592,1.777441859,0,0,0
0.0052608,1.574657917,0,0,0
0.0052624,1.415012002,0,0,0
0.005264,1.28683567,0,0,0
0.0052656,1.170681357,0,0,0
0.0052672,1.070792198,0,0,0
0.0052688,0.991411209,0,0,0
0.0052704,0.930063307,0,0,0
0.005272,0.87896955,0,0,0
0.0052736,0.831411719,0,0,0
0.0052752,0.782616317,0,0,0
0.0052768,0.747964442,0,0,0
0.0052784,0.740185499,0,0,0
0.00528,0.646837711,0,0,0
0.0052816,0.643832207,0,0,0
0.0052832,0.630926192,0,0,0
0.0052848,0.5973351,0,0,0
0.0052864,0.576650083,0,0,0
0.005288,0.589556158,0,0,0
0.0052896,0.544650197,0,0,0
0.0052912,0.512296736,0,0,0
0.0052928,0.524318755,0,0,0
0.0052944,0.461556524,0,0,0
0.005296,0.516539812,0,0,0
0.0052976,0.477644891,0,0,0
0.0052992,1.512072563,0,0,0
0.0053008,74.54485321,0,1, TriggerDetected
0.0053024,107.7747192,0,0,0
0.005304,118.7345963,0,0,0
0.0053056,124.0428619,0,0,0
0.0053072,124.2942657,0,0,0
0.0053088,121.0891495,0,0,0
0.0053104,115.4686584,0,0,0
0.005312,108.3966827,0,0,0
0.0053136,100.4290619,0,0,0
0.0053152,92.16407013,0,0,0
0.0053168,83.8727417,0,0,0
0.0053184,75.78401184,0,0,0
0.00532,68.14575958,0,0,0
0.0053216,61.00465775,0,0,0
0.0053232,54.38262177,0,0,0
0.0053248,48.27700806,0,0,0
0.0053264,42.62274933,0,0,0
0.005328,37.48154831,0,0,0
0.0053296,32.86649323,0,0,0
0.0053312,28.8258419,0,0,0
0.0053328,25.2457428,0,0,0
0.0053344,21.97998428,0,0,0
0.005336,19.06092262,0,0,0
0.0053376,16.48130608,0,0,0
0.0053392,14.13205433,0,0,0
0.0053408,12.00273514,0,0,0
0.0053424,10.10377979,0,0,0
0.005344,8.450216293,0,0,0
0.0053456,7.037800789,0,0,0
0.0053472,5.826755047,0,0,0
0.0053488,4.890978813,0,0,0
0.0053504,4.028042316,0,0,0
0.005352,3.386806965,0,0,0
0.0053536,2.939338684,0,0,0
0.0053552,2.440246344,0,0,0
0.0053568,2.140225172,0,0,0
0.0053584,1.900314331,0,0,0
0.00536,1.657397985,0,0,0
0.0053616,1.475475907,0,0,0
0.0053632,1.378415465,0,0,0
0.0053648,1.22672534,0,0,0
0.0053664,1.083521366,0,0,0
0.005368,1.075742483,0,0,0
0.0053696,0.956052184,0,0,0
0.0053712,0.910439074,0,0,0
0.0053728,0.838483512,0,0,0
0.0053744,0.809135556,0,0,0
0.005376,0.755920231,0,0,0
0.0053776,0.733644068,0,0,0
0.0053792,0.679898381,0,0,0
0.0053808,0.647898495,0,0,0
0.0053824,0.651257575,0,0,0
0.005384,0.605644464,0,0,0
0.0053856,0.596097529,0,0,0
0.0053872,0.556141853,0,0,0
0.0053888,0.516539812,0,0,0
0.0053904,0.535987258,0,0,0
0.005392,0.524849176,0,0,0
0.0053936,0.498329908,0,0,0
0.0053952,0.477821678,0,0,0
0.0053968,0.478882462,0,0,0
0.0053984,0.45324716,0,0,0
0.0054,33.48439026,0,1, TriggerDetected
0.0054016,97.51176453,0,0,0
0.0054032,114.3788986,0,0,0
0.0054048,122.0560379,0,0,0
0.0054064,124.6197433,0,0,0
0.005408,122.9458542,0,0,0
0.0054096,118.3741074,0,0,0
0.0054112,112.0103683,0,0,0
0.0054128,104.3860855,0,0,0
0.0054144,96.27755737,0,0,0
0.005416,87.93548584,0,0,0
0.0054176,79.74121857,0,0,0
0.0054192,71.8522644,0,0,0
0.0054208,64.43501282,0,0,0
0.0054224,57.63512039,0,0,0
0.005424,51.22966003,0,0,0
0.0054256,45.38499451,0,0,0
0.0054272,39.98089981,0,0,0
0.0054288,35.10471725,0,0,0
0.0054304,30.78649902,0,0,0
0.005432,26.9597702,0,0,0
0.0054336,23.52429008,0,0,0
0.0054352,20.47758102,0,0,0
0.0054368,17.7354908,0,0,0
0.0054384,15.27326584,0,0,0
0.00544,13.01364899,0,0,0
0.0054416,10.98916912,0,0,0
0.0054432,9.221926689,0,0,0
0.0054448,7.722881317,0,0,0
0.0054464,6.428918839,0,0,0
0.005448,5.3149333,0,0,0
0.0054496,4.421057701,0,0,0
0.0054512,3.711932898,0,0,0
0.0054528,3.072995663,0,0,0
0.0054544,2.68245554,0,0,0
0.005456,2.301815748,0,0,0
0.0054576,2.006921768,0,0,0
0.0054592,1.783629656,0,0,0
0.0054608,1.565994978,0,0,0
0.0054624,1.41182971,0,0,0
0.005464,1.326614499,0,0,0
0.0054656,1.135675907,0,0,0
0.0054672,1.089178801,0,0,0
0.0054688,0.999543786,0,0,0
0.0054704,0.948273242,0,0,0
0.005472,0.896472275,0,0,0
0.0054736,0.85386467,0,0,0
0.0054752,0.787212968,0,0,0
0.0054768,0.716848552,0,0,0
0.0054784,0.743014216,0,0,0
0.00548,0.689445317,0,0,0
0.0054816,0.637113988,0,0,0
0.0054832,0.652671933,0,0,0
0.0054848,0.602285385,0,0,0
0.0054864,0.590793669,0,0,0
0.005488,0.561268926,0,0,0
0.0054896,0.547655702,0,0,0
0.0054912,0.514771819,0,0,0
0.0054928,0.496385157,0,0,0
0.0054944,0.499037087,0,0,0
0.005496,0.478175282,0,0,0
0.0054976,0.469512314,0,0,0
0.0054992,1.310879827,0,0,0
0.0055008,73.67643738,0,1, TriggerDetected
0.0055024,107.8162613,0,0,0
0.005504,118.7604065,0,0,0
0.0055056,124.0525894,0,0,0
0.0055072,124.3167191,0,0,0
0.0055088,121.0638657,0,0,0
0.0055104,115.5170975,0,0,0
0.005512,108.4157791,0,0,0
0.0055136,100.4730835,0,0,0
0.0055152,92.19288635,0,0,0
0.0055168,83.88034058,0,0,0
0.0055184,75.75891113,0,0,0
0.00552,68.16644287,0,0,0
0.0055216,61.0134964,0,0,0
0.0055232,54.35362625,0,0,0
0.0055248,48.2690506,0,0,0
0.0055264,42.63848114,0,0,0
0.005528,37.53423309,0,0,0
0.0055296,32.86065674,0,0,0
0.0055312,28.7798748,0,0,0
0.0055328,25.24326706,0,0,0
0.0055344,21.94161987,0,0,0
0.005536,19.07170677,0,0,0
0.0055376,16.45867729,0,0,0
0.0055392,14.11472893,0,0,0
0.0055408,11.98045921,0,0,0
0.0055424,10.10024357,0,0,0
0.005544,8.455343246,0,0,0
0.0055456,7.024540901,0,0,0
0.0055472,5.858047485,0,0,0
0.0055488,4.854558945,0,0,0
0.0055504,4.042009354,0,0,0
0.005552,3.409436703,0,0,0
0.0055536,2.878874779,0,0,0
0.0055552,2.479671717,0,0,0
0.0055568,2.146589756,0,0,0
0.0055584,1.894480109,0,0,0
0.00556,1.673132777,0,0,0
0.0055616,1.496514559,0,0,0
0.0055632,1.347299576,0,0,0
0.0055648,1.240161777,0,0,0
0.0055664,1.120825171,0,0,0
0.005568,1.030129313,0,0,0
0.0055696,0.997068644,0,0,0
0.0055712,0.864649177,0,0,0
0.0055728,0.866063535,0,0,0
0.0055744,0.828406215,0,0,0
0.005576,0.725157917,0,0,0
0.0055776,0.749025226,0,0,0
0.0055792,0.687500596,0,0,0
0.0055808,0.648959279,0,0,0
0.0055824,0.628274262,0,0,0
0.005584,0.650020003,0,0,0
0.0055856,0.55702585,0,0,0
0.0055872,0.563920856,0,0,0
0.0055888,0.579125226,0,0,0
0.0055904,0.516893387,0,0,0
0.005592,0.535633624,0,0,0
0.0055936,0.499744266,0,0,0
0.0055952,0.489490151,0,0,0
0.0055968,0.485247076,0,0,0
0.0055984,0.467567563,0,0,0
0.0056,34.07417679,0,1, TriggerDetected
0.0056016,97.09063721,0,0,0
0.0056032,114.1205978,0,0,0
0.0056048,121.8168411,0,0,0
0.0056064,124.2776489,0,0,0
0.005608,122.6711121,0,0,0
0.0056096,118.1573563,0,0,0
0.0056112,111.6976242,0,0,0
0.0056128,104.1391068,0,0,0
0.0056144,96.02880859,0,0,0
0.005616,87.71979523,0,0,0
0.0056176,79.53189087,0,0,0
0.0056192,71.68466949,0,0,0
0.0056208,64.29410553,0,0,0
0.0056224,57.45178223,0,0,0
0.005624,51.10077667,0,0,0
0.0056256,45.26017761,0,0,0
0.0056272,39.85184097,0,0,0
0.0056288,34.9738884,0,0,0
0.0056304,30.73116112,0,0,0
0.005632,26.89099693,0,0,0
0.0056336,23.44809151,0,0,0
0.0056352,20.39360428,0,0,0
0.0056368,17.66035271,0,0,0
0.0056384,15.23808384,0,0,0
0.00564,12.95831203,0,0,0
0.0056416,10.9504509,0,0,0
0.0056432,9.222279549,0,0,0
0.0056448,7.664185524,0,0,0
0.0056464,6.377648354,0,0,0
0.005648,5.289298058,0,0,0
0.0056496,4.400903225,0,0,0
0.0056512,3.696021318,0,0,0
0.0056528,3.073349237,0,0,0
0.0056544,2.694654465,0,0,0
0.005656,2.277771711,0,0,0
0.0056576,1.98694396,0,0,0
0.0056592,1.776381016,0,0,0
0.0056608,1.56847012,0,0,0
0.0056624,1.420492649,0,0,0
0.005664,1.283476591,0,0,0
0.0056656,1.158659339,0,0,0
0.0056672,1.080515862,0,0,0
0.0056688,1.008913875,0,0,0
0.0056704,0.947389245,0,0,0
0.005672,0.888693273,0,0,0
0.0056736,0.834947586,0,0,0
0.0056752,0.776605248,0,0,0
0.0056768,0.742837429,0,0,0
0.0056784,0.718616486,0,0,0
0.00568,0.702528119,0,0,0
0.0056816,0.642241061,0,0,0
0.0056832,0.652495146,0,0,0
0.0056848,0.599633455,0,0,0
0.0056864,0.53651762,0,0,0
0.005688,0.596274316,0,0,0
0.0056896,0.517777383,0,0,0
0.0056912,0.523611605,0,0,0
0.0056928,0.50876081,0,0,0
0.0056944,0.515125453,0,0,0
0.005696,0.459611803,0,0,0
0.0056976,0.485070288,0,0,0
0.0056992,2.148711443,0,0,0
0.0057008,76.11621094,0,1, TriggerDetected
0.0057024,107.6912689,0,0,0
0.005704,118.6472549,0,0,0
0.0057056,123.9435043,0,0,0
0.0057072,124.2382202,0,0,0
0.0057088,120.9608002,0,0,0
0.0057104,115.3822098,0,0,0
0.005712,108.2990875,0,0,0
0.0057136,100.3827438,0,0,0
0.0057152,92.08539581,0,0,0
0.0057168,83.77709198,0,0,0
0.0057184,75.73274231,0,0,0
0.00572,68.09537506,0,0,0
0.0057216,60.97336197,0,0,0
0.0057232,54.33435822,0,0,0
0.0057248,48.23298264,0,0,0
0.0057264,42.60312271,0,0,0
0.005728,37.46970367,0,0,0
0.0057296,32.85942078,0,0,0
0.0057312,28.80162048,0,0,0
0.0057328,25.15858269,0,0,0
0.0057344,21.95046043,0,0,0
0.005736,19.06728745,0,0,0
0.0057376,16.4303894,0,0,0
0.0057392,14.09086132,0,0,0
0.0057408,12.01599503,0,0,0
0.0057424,10.03164768,0,0,0
0.005744,8.427586555,0,0,0
0.0057456,7.033734322,0,0,0
0.0057472,5.860168934,0,0,0
0.0057488,4.848724842,0,0,0
0.0057504,4.006649971,0,0,0
0.005752,3.441436529,0,0,0
0.0057536,2.877990723,0,0,0
0.0057552,2.452975512,0,0,0
0.0057568,2.155252695,0,0,0
0.0057584,1.858237147,0,0,0
0.00576,1.668182492,0,0,0
0.0057616,1.469641685,0,0,0
0.0057632,1.349597931,0,0,0
0.0057648,1.23857069,0,0,0
0.0057664,1.130902529,0,0,0
0.005768,1.04162097,0,0,0
0.0057696,0.961002469,0,0,0
0.0057712,0.917510867,0,0,0
0.0057728,0.831765294,0,0,0
0.0057744,0.818505704,0,0,0
0.005776,0.744958937,0,0,0
0.0057776,0.720561266,0,0,0
0.0057792,0.699699402,0,0,0
0.0057808,0.651787996,0,0,0
0.0057824,0.634815633,0,0,0
0.005784,0.608119607,0,0,0
0.0057856,0.585843444,0,0,0
0.0057872,0.561268926,0,0,0
0.0057888,0.54182148,0,0,0
0.0057904,0.529799402,0,0,0
0.005792,0.52131325,0,0,0
0.0057936,0.504694521,0,0,0
0.0057952,0.488606185,0,0,0
0.0057968,0.459081411,0,0,0
0.0057984,0.449180901,0,0,0
0.0058,32.91334152,0,1, TriggerDetected
0.0058016,97.52307892,0,0,0
0.0058032,114.3237381,0,0,0
0.0058048,122.0634689,0,0,0
0.0058064,124.5147324,0,0,0
0.005808,122.912262,0,0,0
0.0058096,118.3742828,0,0,0
0.0058112,111.9702377,0,0,0
0.0058128,104.3652267,0,0,0
0.0058144,96.23654175,0,0,0
0.005816,87.90101624,0,0,0
0.0058176,79.72618866,0,0,0
0.0058192,71.83670807,0,0,0
0.0058208,64.45922852,0,0,0
0.0058224,57.5580368,0,0,0
0.005824,51.2141037,0,0,0
0.0058256,45.35918045,0,0,0
0.0058272,39.96180725,0,0,0
0.0058288,35.08473969,0,0,0
0.0058304,30.73116112,0,0,0
0.005832,26.93749428,0,0,0
0.0058336,23.5241127,0,0,0
0.0058352,20.4683876,0,0,0
0.0058368,17.71286011,0,0,0
0.0058384,15.22889042,0,0,0
0.00584,13.01241112,0,0,0
0.0058416,10.95328045,0,0,0
0.0058432,9.234478951,0,0,0
0.0058448,7.696715832,0,0,0
0.0058464,6.378355503,0,0,0
0.005848,5.343750954,0,0,0
0.0058496,4.445455551,0,0,0
0.0058512,3.719004631,0,0,0
0.0058528,3.061680794,0,0,0
0.0058544,2.711803436,0,0,0
0.005856,2.293506384,0,0,0
0.0058576,2.001971483,0,0,0
0.0058592,1.763651848,0,0,0
0.0058608,1.562282324,0,0,0
0.0058624,1.417487144,0,0,0
0.005864,1.317067623,0,0,0
0.0058656,1.161664844,0,0,0
0.0058672,1.084758997,0,0,0
0.0058688,0.979742706,0,0,0
0.0058704,0.953577042,0,0,0
0.005872,0.884096622,0,0,0
0.0058736,0.804538846,0,0,0
0.0058752,0.784030676,0,0,0
0.0058768,0.749025226,0,0,0
0.0058784,0.706240833,0,0,0
0.00588,0.689268529,0,0,0
0.0058816,0.631633341,0,0,0
0.0058832,0.613423467,0,0,0
0.0058848,0.597688675,0,0,0
0.0058864,0.571699858,0,0,0
0.005888,0.554197133,0,0,0
0.0058896,0.544650197,0,0,0
0.0058912,0.531567395,0,0,0
0.0058928,0.504694521,0,0,0
0.0058944,0.506992877,0,0,0
0.005896,0.466153204,0,0,0
0.0058976,0.486838222,0,0,0
0.0058992,3.24572444,0,0,0
0.0059008,77.77207184,0,1, TriggerDetected
0.0059024,107.688797,0,0,0
0.005904,118.5346375,0,0,0
0.0059056,123.8427353,0,0,0
0.0059072,124.0875931,0,0,0
0.0059088,120.7983246,0,0,0
0.0059104,115.2409439,0,0,0
0.005912,108.1249466,0,0,0
0.0059136,100.2494354,0,0,0
0.0059152,92.02616882,0,0,0
0.0059168,83.67243195,0,0,0
0.0059184,75.62666321,0,0,0
0.00592,67.99777985,0,0,0
0.0059216,60.8849678,0,0,0
0.0059232,54.25833511,0,0,0
0.0059248,48.16845322,0,0,0
0.0059264,42.54955673,0,0,0
0.005928,37.42638779,0,0,0
0.0059296,32.83944321,0,0,0
0.0059312,28.76414108,0,0,0
0.0059328,25.14850616,0,0,0
0.0059344,21.91386414,0,0,0
0.005936,19.00275612,0,0,0
0.0059376,16.45408058,0,0,0
0.0059392,14.07176685,0,0,0
0.0059408,11.96207237,0,0,0
0.0059424,10.04579163,0,0,0
0.005944,8.437664032,0,0,0
0.0059456,6.99289465,0,0,0
0.0059472,5.811727524,0,0,0
0.0059488,4.864282608,0,0,0
0.0059504,4.038473129,0,0,0
0.005952,3.42746973,0,0,0
0.0059536,2.844753265,0,0,0
0.0059552,2.466235161,0,0,0
0.0059568,2.134744644,0,0,0
0.0059584,1.883518815,0,0,0
0.00596,1.694525003,0,0,0
0.0059616,1.47459197,0,0,0
0.0059632,1.326260924,0,0,0
0.0059648,1.25907886,0,0,0
0.0059664,1.097841859,0,0,0
0.005968,1.053466201,0,0,0
0.0059696,0.975146055,0,0,0
0.0059712,0.906195998,0,0,0
0.0059728,0.861290097,0,0,0
0.0059744,0.816207349,0,0,0
0.005976,0.753975511,0,0,0
0.0059776,0.734528065,0,0,0
0.0059792,0.687323749,0,0,0
0.0059808,0.648428857,0,0,0
0.0059824,0.627920628,0,0,0
0.005984,0.613600254,0,0,0
0.0059856,0.600871027,0,0,0
0.0059872,0.579302013,0,0,0
0.0059888,0.548362911,0,0,0
0.0059904,0.53121376,0,0,0
0.005992,0.503633738,0,0,0
0.0059936,0.491258115,0,0,0
0.0059952,0.474285781,0,0,0
0.0059968,0.47570014,0,0,0
0.0059984,0.459788591,0,0,0
0.006,35.28610992,0,1, TriggerDetected
0.0060016,97.18328094,0,0,0
0.0060032,114.3118896,0,0,0
0.0060048,122.0348282,0,0,0
0.0060064,124.5078354,0,0,0
0.006008,122.850029,0,0,0
0.0060096,118.3276138,0,0,0
0.0060112,111.9110107,0,0,0
0.0060128,104.3505478,0,0,0
0.0060144,96.18704224,0,0,0
0.006016,87.88934326,0,0,0
0.0060176,79.65723419,0,0,0
0.0060192,71.76422119,0,0,0
0.0060208,64.46205902,0,0,0
0.0060224,57.51578522,0,0,0
0.006024,51.18174744,0,0,0
0.0060256,45.34450912,0,0,0
0.0060272,39.94589615,0,0,0
0.0060288,35.05273819,0,0,0
0.0060304,30.78084183,0,0,0
0.006032,26.9447422,0,0,0
0.0060336,23.49476433,0,0,0
0.0060352,20.45795631,0,0,0
0.0060368,17.69783211,0,0,0
0.0060384,15.25841522,0,0,0
0.00604,12.97687531,0,0,0
0.0060416,10.97255039,0,0,0
0.0060432,9.213970184,0,0,0
0.0060448,7.760715485,0,0,0
0.0060464,6.348653793,0,0,0
0.006048,5.337386131,0,0,0
0.0060496,4.419820309,0,0,0
0.0060512,3.690187216,0,0,0
0.0060528,3.128332615,0,0,0
0.0060544,2.663184881,0,0,0
0.006056,2.304821491,0,0,0
0.0060576,2.017175913,0,0,0
0.0060592,1.768248558,0,0,0
0.0060608,1.57713306,0,0,0
0.0060624,1.445774436,0,0,0
0.006064,1.296028972,0,0,0
0.0060656,1.166968703,0,0,0
0.0060672,1.090239644,0,0,0
0.0060688,1.016339302,0,0,0
0.0060704,0.945621312,0,0,0
0.006072,0.866593897,0,0,0
0.0060736,0.864649177,0,0,0
0.0060752,0.778550029,0,0,0
0.0060768,0.749909222,0,0,0
0.0060784,0.711191118,0,0,0
0.00608,0.668229938,0,0,0
0.0060816,0.664694011,0,0,0
0.0060832,0.608473182,0,0,0
0.0060848,0.639765918,0,0,0
0.0060864,0.586550593,0,0,0
0.006088,0.574705362,0,0,0
0.0060896,0.567987144,0,0,0
0.0060912,0.532097757,0,0,0
0.0060928,0.50610888,0,0,0
0.0060944,0.516362965,0,0,0
0.006096,0.498683482,0,0,0
0.0060976,0.422484845,0,0,0
0.0060992,3.12267518,0,0,0
0.0061008,77.66387177,0,1, TriggerDetected
0.0061024,107.7642899,0,0,0
0.006104,118.6384201,0,0,0
0.0061056,123.9558792,0,0,0
0.0061072,124.1968536,0,0,0
0.0061088,120.9581451,0,0,0
0.0061104,115.4134979,0,0,0
0.006112,108.31147,0,0,0
0.0061136,100.354454,0,0,0
0.0061152,92.11120605,0,0,0
0.0061168,83.79264832,0,0,0
0.0061184,75.73133087,0,0,0
0.00612,68.11464691,0,0,0
0.0061216,60.96028137,0,0,0
0.0061232,54.36883163,0,0,0
0.0061248,48.23687363,0,0,0
0.0061264,42.6623497,0,0,0
0.006128,37.48296356,0,0,0
0.0061296,32.80532074,0,0,0
0.0061312,28.85784149,0,0,0
0.0061328,25.18439484,0,0,0
0.0061344,21.94710159,0,0,0
0.006136,19.05632591,0,0,0
0.0061376,16.47830009,0,0,0
0.0061392,14.08626461,0,0,0
0.0061408,11.98364162,0,0,0
0.0061424,10.10218906,0,0,0
0.006144,8.397354126,0,0,0
0.0061456,7.027193069,0,0,0
0.0061472,5.861229897,0,0,0
0.0061488,4.828570366,0,0,0
0.0061504,4.055622578,0,0,0
0.006152,3.373547316,0,0,0
0.0061536,2.886476994,0,0,0
0.0061552,2.507428408,0,0,0
0.0061568,2.149065018,0,0,0
0.0061584,1.883518815,0,0,0
0.00616,1.682502866,0,0,0
0.0061616,1.492801905,0,0,0
0.0061632,1.347653151,0,0,0
0.0061648,1.231675625,0,0,0
0.0061664,1.135675907,0,0,0
0.006168,1.038438678,0,0,0
0.0061696,0.986991346,0,0,0
0.0061712,0.895411491,0,0,0
0.0061728,0.836892366,0,0,0
0.0061744,0.830350935,0,0,0
0.006176,0.753268301,0,0,0
0.0061776,0.728340209,0,0,0
0.0061792,0.69580996,0,0,0
0.0061808,0.664517224,0,0,0
0.0061824,0.664340436,0,0,0
0.006184,0.631102979,0,0,0
0.0061856,0.549423635,0,0,0
0.0061872,0.614837825,0,0,0
0.0061888,0.555257916,0,0,0
0.0061904,0.546241343,0,0,0
0.006192,0.525556326,0,0,0
0.0061936,0.492318869,0,0,0
0.0061952,0.515302241,0,0,0
0.0061968,0.460672557,0,0,0
0.0061984,0.442462683,0,0,0
0.0062,35.58771896,0,1, TriggerDetected
0.0062016,97.01939392,0,0,0
0.0062032,114.2521362,0,0,0
0.0062048,121.9519119,0,0,0
0.0062064,124.4358826,0,0,0
0.006208,122.782135,0,0,0
0.0062096,118.2728043,0,0,0
0.0062112,111.8160706,0,0,0
0.0062128,104.2518997,0,0,0
0.0062144,96.14054108,0,0,0
0.006216,87.82569885,0,0,0
0.0062176,79.59394836,0,0,0
0.0062192,71.76316071,0,0,0
0.0062208,64.38515472,0,0,0
0.0062224,57.51330948,0,0,0
0.006224,51.16318512,0,0,0
