Meter S/N:	None
Sensor	None	None
Date	[None]
Units	W
Cursor	0,1000448	0,2000896	1,00000000	0,00000000
0,1780736	1	0	0	0	0
0,1781248	1	0	0	0	0
0,1781760	1	0	0	0	0
0,1782272	1	0	0	0	0
0,1782784	1	0	0	0	0
0,1783296	1	0	0	0	0
0,1783808	1	0	0	0	0
0,1784320	1	0	0	0	0
0,1784832	1	0	0	0	0
0,1785344	1	0	0	0	0
0,1785856	1	0	0	0	0
0,1786368	1	0	0	0	0
0,1786880	1	0	0	0	0
0,1787391	1	0	0	0	0
0,1787903	1	0	0	0	0
0,1788416	1	0	0	0	0
0,1788928	1	0	0	0	0
0,1789440	1	0	0	0	0
0,1789952	1	0	0	0	0
0,1790464	1	0	0	0	0
0,1790976	1	0	0	0	0
0,1791488	1	0	0	0	0
0,1792000	1	0	0	0	0
0,1792512	1	0	0	0	0
0,1793024	1	0	0	0	0
0,1793536	1	0	0	0	0
0,1794048	1	0	0	0	0
0,1794560	1	0	0	0	0
0,1795072	1	0	0	0	0
0,1795584	1	0	0	0	0
0,1796096	1	0	0	0	0
0,1796608	1	0	0	0	0
0,1797120	1	0	0	0	0
0,1797632	1	0	0	0	0
0,1798144	1	0	0	0	0
0,1798655	1	0	0	0	0
0,1799167	1	0	0	0	0
0,1799680	1	0	0	0	0
0,1800192	1	0	0	0	0
0,1800704	1	0	0	0	0
0,1801216	1	0	0	0	0
0,1801728	1	0	0	0	0
0,1802240	1	0	0	0	0
0,1802752	1	0	0	0	0
0,1803264	1	0	0	0	0
0,1803776	1	0	0	0	0
0,1804288	1	0	0	0	0
0,1804800	1	0	0	0	0
0,1805312	1	0	0	0	0
0,1805824	1	0	0	0	0
0,1806336	1	0	0	0	0
0,1806848	1	0	0	0	0
0,1807360	1	0	0	0	0
0,1807872	1	0	0	0	0
0,1808384	1	0	0	0	0
0,1808896	1	0	0	0	0
0,1809408	1	0	0	0	0
0,1809919	1	0	0	0	0
0,1810431	1	0	0	0	0
0,1810944	1	0	0	0	0
0,1811456	1	0	0	0	0
0,1811968	1	0	0	0	0
0,1812480	1	0	0	0	0
0,1812992	1	0	0	0	0
0,1813504	1	0	0	0	0
0,1814016	1	0	0	0	0
0,1814528	1	0	0	0	0
0,1815040	1	0	0	0	0
0,1815552	1	0	0	0	0
0,1816064	1	0	0	0	0
0,1816576	1	0	0	0	0
0,1817088	1	0	0	0	0
0,1817600	1	0	0	0	0
0,1818112	1	0	0	0	0
0,1818624	1	0	0	0	0
0,1819136	1	0	0	0	0
0,1819648	1	0	0	0	0
0,1820160	1	0	0	0	0
0,1820672	1	0	0	0	0
0,1821184	1	0	0	0	0
0,1821695	1	0	0	0	0
0,1822207	1	0	0	0	0
0,1822720	1	0	0	0	0
0,1823232	1	0	0	0	0
0,1823744	1	0	0	0	0
0,1824256	1	0	0	0	0
0,1824768	1	0	0	0	0
0,1825280	1	0	0	0	0
0,1825792	1	0	0	0	0
0,1826304	1	0	0	0	0
0,1826816	1	0	0	0	0
0,1827328	1	0	0	0	0
0,1827840	1	0	0	0	0
0,1828352	1	0	0	0	0
0,1828864	1	0	0	0	0
0,1829376	1	0	0	0	0
0,1829888	1	0	0	0	0
0,1830400	1	0	0	0	0
0,1830912	1	0	0	0	0
0,1831424	1	0	0	0	0
0,1831936	1	0	0	0	0
0,1832448	1	0	0	0	0
0,1832959	1	0	0	0	0
0,1833471	1	0	0	0	0
0,1833984	1	0	0	0	0
0,1834496	1	0	0	0	0
0,1835008	1	0	0	0	0
0,1835520	1	0	0	0	0
0,1836032	1	0	0	0	0
0,1836544	1	0	0	0	0
0,1837056	1	0	0	0	0
0,1837568	1	0	0	0	0
0,1838080	1	0	0	0	0
0,1838592	1	0	0	0	0
0,1839104	1	0	0	0	0
0,1839616	1	0	0	0	0
0,1840128	1	0	0	0	0
0,1840640	1	0	0	0	0
0,1841152	1	0	0	0	0
0,1841664	1	0	0	0	0
0,1842176	1	0	0	0	0
0,1842688	1	0	0	0	0
0,1843200	1	0	0	0	0
0,1843712	1	0	0	0	0
0,1844223	1	0	0	0	0
0,1844735	1	0	0	0	0
0,1845248	1	0	0	0	0
0,1845760	1	0	0	0	0
0,1846272	1	0	0	0	0
0,1846784	1	0	0	0	0
0,1847296	1	0	0	0	0
0,1847808	1	0	0	0	0
0,1848320	1	0	0	0	0
0,1848832	1	0	0	0	0
0,1849344	1	0	0	0	0
0,1849856	1	0	0	0	0
0,1850368	1	0	0	0	0
0,1850880	1	0	0	0	0
0,1851392	1	0	0	0	0
0,1851904	1	0	0	0	0
0,1852416	1	0	0	0	0
0,1852928	1	0	0	0	0
0,1853440	1	0	0	0	0
0,1853952	1	0	0	0	0
0,1854464	1	0	0	0	0
0,1854976	1	0	0	0	0
0,1855488	1	0	0	0	0
0,1855999	1	0	0	0	0
0,1856512	1	0	0	0	0
0,1857024	1	0	0	0	0
0,1857536	1	0	0	0	0
0,1858048	1	0	0	0	0
0,1858560	1	0	0	0	0
0,1859072	1	0	0	0	0
0,1859584	1	0	0	0	0
0,1860096	1	0	0	0	0
0,1860608	1	0	0	0	0
0,1861120	1	0	0	0	0
0,1861632	1	0	0	0	0
0,1862144	1	0	0	0	0
0,1862656	1	0	0	0	0
0,1863168	1	0	0	0	0
0,1863680	1	0	0	0	0
0,1864192	1	0	0	0	0
0,1864704	1	0	0	0	0
0,1865216	1	0	0	0	0
0,1865728	1	0	0	0	0
0,1866240	1	0	0	0	0
0,1866752	1	0	0	0	0
0,1867263	1	0	0	0	0
0,1867775	1	0	0	0	0
0,1868288	1	0	0	0	0
0,1868800	1	0	0	0	0
0,1869312	1	0	0	0	0
0,1869824	1	0	0	0	0
0,1870336	1	0	0	0	0
0,1870848	1	0	0	0	0
0,1871360	1	0	0	0	0
0,1871872	1	0	0	0	0
0,1872384	1	0	0	0	0
0,1872896	1	0	0	0	0
0,1873408	1	0	0	0	0
0,1873920	1	0	0	0	0
0,1874432	1	0	0	0	0
0,1874944	1	0	0	0	0
0,1875456	1	0	0	0	0
0,1875968	1	0	0	0	0
0,1876480	1	0	0	0	0
0,1876992	1	0	0	0	0
0,1877504	1	0	0	0	0
0,1878016	1	0	0	0	0
0,1878527	1	0	0	0	0
0,1879039	1	0	0	0	0
0,1879552	1	0	0	0	0
0,1880064	1	0	0	0	0
0,1880576	1	0	0	0	0
0,1881088	1	0	0	0	0
0,1881600	1	0	0	0	0
0,1882112	1	0	0	0	0
0,1882624	1	0	0	0	0
0,1883136	1	0	0	0	0
0,1883648	1	0	0	0	0
0,1884160	1	0	0	0	0
0,1884672	1	0	0	0	0
0,1885184	1	0	0	0	0
0,1885696	1	0	0	0	0
0,1886208	1	0	0	0	0
0,1886720	1	0	0	0	0
0,1887232	1	0	0	0	0
0,1887744	1	0	0	0	0
0,1888256	1	0	0	0	0
0,1888768	1	0	0	0	0
0,1889280	1	0	0	0	0
0,1889792	1	0	0	0	0
0,1890303	1	0	0	0	0
0,1890816	1	0	0	0	0
0,1891328	1	0	0	0	0
0,1891840	1	0	0	0	0
0,1892352	1	0	0	0	0
0,1892864	1	0	0	0	0
0,1893376	1	0	0	0	0
0,1893888	1	0	0	0	0
0,1894400	1	0	0	0	0
0,1894912	1	0	0	0	0
0,1895424	1	0	0	0	0
0,1895936	1	0	0	0	0
0,1896448	1	0	0	0	0
0,1896960	1	0	0	0	0
0,1897472	1	0	0	0	0
0,1897984	1	0	0	0	0
0,1898496	1	0	0	0	0
0,1899008	1	0	0	0	0
0,1899520	1	0	0	0	0
0,1900032	1	0	0	0	0
0,1900544	1	0	0	0	0
0,1901056	1	0	0	0	0
0,1901567	1	0	0	0	0
0,1902079	1	0	0	0	0
0,1902592	1	0	0	0	0
0,1903104	1	0	0	0	0
0,1903616	1	0	0	0	0
0,1904128	1	0	0	0	0
0,1904640	1	0	0	0	0
0,1905152	1	0	0	0	0
0,1905664	1	0	0	0	0
0,1906176	1	0	0	0	0
0,1906688	1	0	0	0	0
0,1907200	1	0	0	0	0
0,1907712	1	0	0	0	0
0,1908224	1	0	0	0	0
0,1908736	1	0	0	0	0
0,1909248	1	0	0	0	0
0,1909760	1	0	0	0	0
0,1910272	1	0	0	0	0
0,1910784	1	0	0	0	0
0,1911296	1	0	0	0	0
0,1911808	1	0	0	0	0
0,1912320	1	0	0	0	0
0,1912831	1	0	0	0	0
0,1913343	1	0	0	0	0
0,1913856	1	0	0	0	0
0,1914368	1	0	0	0	0
0,1914880	1	0	0	0	0
0,1915392	1	0	0	0	0
0,1915904	1	0	0	0	0
0,1916416	1	0	0	0	0
0,1916928	1	0	0	0	0
0,1917440	1	0	0	0	0
0,1917952	1	0	0	0	0
0,1918464	1	0	0	0	0
0,1918976	1	0	0	0	0
0,1919488	1	0	0	0	0
0,1920000	1	0	0	0	0
0,1920512	1	0	0	0	0
0,1921024	1	0	0	0	0
0,1921536	1	0	0	0	0
0,1922048	1	0	0	0	0
0,1922560	1	0	0	0	0
0,1923072	1	0	0	0	0
0,1923584	1	0	0	0	0
0,1924095	1	0	0	0	0
0,1924607	1	0	0	0	0
0,1925120	1	0	0	0	0
0,1925632	1	0	0	0	0
0,1926144	1	0	0	0	0
0,1926656	1	0	0	0	0
0,1927168	1	0	0	0	0
0,1927680	1	0	0	0	0
0,1928192	1	0	0	0	0
0,1928704	1	0	0	0	0
0,1929216	1	0	0	0	0
0,1929728	1	0	0	0	0
0,1930240	1	0	0	0	0
0,1930752	1	0	0	0	0
0,1931264	1	0	0	0	0
0,1931776	1	0	0	0	0
0,1932288	1	0	0	0	0
0,1932800	1	0	0	0	0
0,1933312	1	0	0	0	0
0,1933824	1	0	0	0	0
0,1934336	1	0	0	0	0
0,1934848	1	0	0	0	0
0,1935360	1	0	0	0	0
0,1935871	1	0	0	0	0
0,1936383	1	0	0	0	0
0,1936896	1	0	0	0	0
0,1937408	1	0	0	0	0
0,1937920	1	0	0	0	0
0,1938432	1	0	0	0	0
0,1938944	1	0	0	0	0
0,1939456	1	0	0	0	0
0,1939968	1	0	0	0	0
0,1940480	1	0	0	0	0
0,1940992	1	0	0	0	0
0,1941504	1	0	0	0	0
0,1942016	1	0	0	0	0
0,1942528	1	0	0	0	0
0,1943040	1	0	0	0	0
0,1943552	1	0	0	0	0
0,1944064	1	0	0	0	0
0,1944576	1	0	0	0	0
0,1945088	1	0	0	0	0
0,1945600	1	0	0	0	0
0,1946112	1	0	0	0	0
0,1946624	1	0	0	0	0
0,1947135	1	0	0	0	0
0,1947647	1	0	0	0	0
0,1948160	1	0	0	0	0
0,1948672	1	0	0	0	0
0,1949184	1	0	0	0	0
0,1949696	1	0	0	0	0
0,1950208	1	0	0	0	0
0,1950720	1	0	0	0	0
0,1951232	1	0	0	0	0
0,1951744	1	0	0	0	0
0,1952256	1	0	0	0	0
0,1952768	1	0	0	0	0
0,1953280	1	0	0	0	0
0,1953792	1	0	0	0	0
0,1954304	1	0	0	0	0
0,1954816	1	0	0	0	0
0,1955328	1	0	0	0	0
0,1955840	1	0	0	0	0
0,1956352	1	0	0	0	0
0,1956864	1	0	0	0	0
0,1957376	1	0	0	0	0
0,1957888	1	0	0	0	0
0,1958399	1	0	0	0	0
0,1958911	1	0	0	0	0
0,1959424	1	0	0	0	0
0,1959936	1	0	0	0	0
0,1960448	1	0	0	0	0
0,1960960	1	0	0	0	0
0,1961472	1	0	0	0	0
0,1961984	1	0	0	0	0
0,1962496	1	0	0	0	0
0,1963008	1	0	0	0	0
0,1963520	1	0	0	0	0
0,1964032	1	0	0	0	0
0,1964544	1	0	0	0	0
0,1965056	1	0	0	0	0
0,1965568	1	0	0	0	0
0,1966080	1	0	0	0	0
0,1966592	1	0	0	0	0
0,1967104	1	0	0	0	0
0,1967616	1	0	0	0	0
0,1968128	1	0	0	0	0
0,1968640	1	0	0	0	0
0,1969152	1	0	0	0	0
0,1969664	1	0	0	0	0
0,1970175	1	0	0	0	0
0,1970688	1	0	0	0	0
0,1971200	1	0	0	0	0
0,1971712	1	0	0	0	0
0,1972224	1	0	0	0	0
0,1972736	1	0	0	0	0
0,1973248	1	0	0	0	0
0,1973760	1	0	0	0	0
0,1974272	1	0	0	0	0
0,1974784	1	0	0	0	0
0,1975296	1	0	0	0	0
0,1975808	1	0	0	0	0
0,1976320	1	0	0	0	0
0,1976832	1	0	0	0	0
0,1977344	1	0	0	0	0
0,1977856	1	0	0	0	0
0,1978368	1	0	0	0	0
0,1978880	1	0	0	0	0
0,1979392	1	0	0	0	0
0,1979904	1	0	0	0	0
0,1980416	1	0	0	0	0
0,1980928	1	0	0	0	0
0,1981439	1	0	0	0	0
0,1981951	1	0	0	0	0
0,1982464	1	0	0	0	0
0,1982976	1	0	0	0	0
0,1983488	1	0	0	0	0
0,1984000	1	0	0	0	0
0,1984512	1	0	0	0	0
0,1985024	1	0	0	0	0
0,1985536	1	0	0	0	0
0,1986048	1	0	0	0	0
0,1986560	1	0	0	0	0
0,1987072	1	0	0	0	0
0,1987584	1	0	0	0	0
0,1988096	1	0	0	0	0
0,1988608	1	0	0	0	0
0,1989120	1	0	0	0	0
0,1989632	1	0	0	0	0
0,1990144	1	0	0	0	0
0,1990656	1	0	0	0	0
0,1991168	1	0	0	0	0
0,1991680	1	0	0	0	0
0,1992192	1	0	0	0	0
0,1992703	1	0	0	0	0
0,1993215	1	0	0	0	0
0,1993728	1	0	0	0	0
0,1994240	1	0	0	0	0
0,1994752	1	0	0	0	0
0,1995264	1	0	0	0	0
0,1995776	1	0	0	0	0
0,1996288	1	0	0	0	0
0,1996800	1	0	0	0	0
0,1997312	1	0	0	0	0
0,1997824	1	0	0	0	0
0,1998336	1	0	0	0	0
0,1998848	1	0	0	0	0
0,1999360	1	0	0	0	0
0,1999872	1	0	0	0	0
0,2000384	1	0	0	0	0
0,2000896	0	0	0	0	0
0,2001408	0	0	0	0	0
0,2001920	0	0	0	0	0
0,2002432	0	0	0	0	0
0,2002944	0	0	0	0	0
0,2003456	0	0	0	0	0
0,2003968	0	0	0	0	0
0,2004479	0	0	0	0	0
0,2004992	0	0	0	0	0
0,2005504	0	0	0	0	0
0,2006016	0	0	0	0	0
0,2006528	0	0	0	0	0
0,2007040	0	0	0	0	0
0,2007552	0	0	0	0	0
0,2008064	0	0	0	0	0
0,2008576	0	0	0	0	0
0,2009088	0	0	0	0	0
0,2009600	0	0	0	0	0
0,2010112	0	0	0	0	0
0,2010624	0	0	0	0	0
0,2011136	0	0	0	0	0
0,2011648	0	0	0	0	0
0,2012160	0	0	0	0	0
0,2012672	0	0	0	0	0
0,2013184	0	0	0	0	0
0,2013696	0	0	0	0	0
0,2014208	0	0	0	0	0
0,2014720	0	0	0	0	0
0,2015232	0	0	0	0	0
0,2015743	0	0	0	0	0
0,2016255	0	0	0	0	0
0,2016768	0	0	0	0	0
0,2017280	0	0	0	0	0
0,2017792	0	0	0	0	0
0,2018304	0	0	0	0	0
0,2018816	0	0	0	0	0
0,2019328	0	0	0	0	0
0,2019840	0	0	0	0	0
0,2020352	0	0	0	0	0
0,2020864	0	0	0	0	0
0,2021376	0	0	0	0	0
0,2021888	0	0	0	0	0
0,2022400	0	0	0	0	0
0,2022912	0	0	0	0	0
0,2023424	0	0	0	0	0
0,2023936	0	0	0	0	0
0,2024448	0	0	0	0	0
0,2024960	0	0	0	0	0
0,2025472	0	0	0	0	0
0,2025984	0	0	0	0	0
0,2026496	0	0	0	0	0
0,2027007	0	0	0	0	0
0,2027519	0	0	0	0	0
0,2028032	0	0	0	0	0
0,2028544	0	0	0	0	0
0,2029056	0	0	0	0	0
0,2029568	0	0	0	0	0
0,2030080	0	0	0	0	0
0,2030592	0	0	0	0	0
0,2031104	0	0	0	0	0
0,2031616	0	0	0	0	0
0,2032128	0	0	0	0	0
0,2032640	0	0	0	0	0
0,2033152	0	0	0	0	0
0,2033664	0	0	0	0	0
0,2034176	0	0	0	0	0
0,2034688	0	0	0	0	0
0,2035200	0	0	0	0	0
0,2035712	0	0	0	0	0
0,2036224	0	0	0	0	0
0,2036736	0	0	0	0	0
0,2037248	0	0	0	0	0
0,2037760	0	0	0	0	0
0,2038271	0	0	0	0	0
0,2038783	0	0	0	0	0
0,2039296	0	0	0	0	0
0,2039808	0	0	0	0	0
0,2040320	0	0	0	0	0
0,2040832	0	0	0	0	0
0,2041344	0	0	0	0	0
0,2041856	0	0	0	0	0
0,2042368	0	0	0	0	0
0,2042880	0	0	0	0	0
0,2043392	0	0	0	0	0
0,2043904	0	0	0	0	0
0,2044416	0	0	0	0	0
0,2044928	0	0	0	0	0
0,2045440	0	0	0	0	0
0,2045952	0	0	0	0	0
0,2046464	0	0	0	0	0
0,2046976	0	0	0	0	0
0,2047488	0	0	0	0	0
0,2048000	0	0	0	0	0
0,2048512	0	0	0	0	0
0,2049024	0	0	0	0	0
0,2049536	0	0	0	0	0
0,2050047	0	0	0	0	0
0,2050559	0	0	0	0	0
0,2051072	0	0	0	0	0
0,2051584	0	0	0	0	0
0,2052096	0	0	0	0	0
0,2052608	0	0	0	0	0
0,2053120	0	0	0	0	0
0,2053632	0	0	0	0	0
0,2054144	0	0	0	0	0
0,2054656	0	0	0	0	0
0,2055168	0	0	0	0	0
0,2055680	0	0	0	0	0
0,2056192	0	0	0	0	0
0,2056704	0	0	0	0	0
0,2057216	0	0	0	0	0
0,2057728	0	0	0	0	0
0,2058240	0	0	0	0	0
0,2058752	0	0	0	0	0
0,2059264	0	0	0	0	0
0,2059776	0	0	0	0	0
0,2060288	0	0	0	0	0
0,2060800	0	0	0	0	0
0,2061311	0	0	0	0	0
0,2061823	0	0	0	0	0
0,2062336	0	0	0	0	0
0,2062848	0	0	0	0	0
0,2063360	0	0	0	0	0
0,2063872	0	0	0	0	0
0,2064384	0	0	0	0	0
0,2064896	0	0	0	0	0
0,2065408	0	0	0	0	0
0,2065920	0	0	0	0	0
0,2066432	0	0	0	0	0
0,2066944	0	0	0	0	0
0,2067456	0	0	0	0	0
0,2067968	0	0	0	0	0
0,2068480	0	0	0	0	0
0,2068992	0	0	0	0	0
0,2069504	0	0	0	0	0
0,2070016	0	0	0	0	0
0,2070528	0	0	0	0	0
0,2071040	0	0	0	0	0
0,2071552	0	0	0	0	0
0,2072064	0	0	0	0	0
0,2072575	0	0	0	0	0
0,2073087	0	0	0	0	0
0,2073600	0	0	0	0	0
0,2074112	0	0	0	0	0
0,2074624	0	0	0	0	0
0,2075136	0	0	0	0	0
0,2075648	0	0	0	0	0
0,2076160	0	0	0	0	0
0,2076672	0	0	0	0	0
0,2077184	0	0	0	0	0
0,2077696	0	0	0	0	0
0,2078208	0	0	0	0	0
0,2078720	0	0	0	0	0
0,2079232	0	0	0	0	0
0,2079744	0	0	0	0	0
0,2080256	0	0	0	0	0
0,2080768	0	0	0	0	0
0,2081280	0	0	0	0	0
0,2081792	0	0	0	0	0
0,2082304	0	0	0	0	0
0,2082816	0	0	0	0	0
0,2083328	0	0	0	0	0
0,2083840	0	0	0	0	0
0,2084351	0	0	0	0	0
0,2084864	0	0	0	0	0
0,2085376	0	0	0	0	0
0,2085888	0	0	0	0	0
0,2086400	0	0	0	0	0
0,2086912	0	0	0	0	0
0,2087424	0	0	0	0	0
0,2087936	0	0	0	0	0
0,2088448	0	0	0	0	0
0,2088960	0	0	0	0	0
0,2089472	0	0	0	0	0
0,2089984	0	0	0	0	0
0,2090496	0	0	0	0	0
0,2091008	0	0	0	0	0
0,2091520	0	0	0	0	0
0,2092032	0	0	0	0	0
0,2092544	0	0	0	0	0
0,2093056	0	0	0	0	0
0,2093568	0	0	0	0	0
0,2094080	0	0	0	0	0
0,2094592	0	0	0	0	0
0,2095104	0	0	0	0	0
0,2095615	0	0	0	0	0
0,2096127	0	0	0	0	0
0,2096640	0	0	0	0	0
0,2097152	0	0	0	0	0
0,2097664	0	0	0	0	0
0,2098176	0	0	0	0	0
0,2098688	0	0	0	0	0
0,2099200	0	0	0	0	0
0,2099712	0	0	0	0	0
0,2100224	0	0	0	0	0
0,2100736	0	0	0	0	0
0,2101248	0	0	0	0	0
0,2101760	0	0	0	0	0
0,2102272	0	0	0	0	0
0,2102784	0	0	0	0	0
0,2103296	0	0	0	0	0
0,2103808	0	0	0	0	0
0,2104320	0	0	0	0	0
0,2104832	0	0	0	0	0
0,2105344	0	0	0	0	0
0,2105856	0	0	0	0	0
0,2106368	0	0	0	0	0
0,2106880	0	0	0	0	0
0,2107392	0	0	0	0	0
0,2107904	0	0	0	0	0
0,2108416	0	0	0	0	0
0,2108928	0	0	0	0	0
0,2109440	0	0	0	0	0
0,2109952	0	0	0	0	0
0,2110464	0	0	0	0	0
0,2110976	0	0	0	0	0
0,2111488	0	0	0	0	0
0,2112000	0	0	0	0	0
0,2112512	0	0	0	0	0
0,2113024	0	0	0	0	0
0,2113536	0	0	0	0	0
0,2114048	0	0	0	0	0
0,2114560	0	0	0	0	0
0,2115072	0	0	0	0	0
0,2115584	0	0	0	0	0
0,2116096	0	0	0	0	0
0,2116608	0	0	0	0	0
0,2117120	0	0	0	0	0
0,2117632	0	0	0	0	0
0,2118144	0	0	0	0	0
0,2118656	0	0	0	0	0
0,2119168	0	0	0	0	0
0,2119680	0	0	0	0	0
0,2120192	0	0	0	0	0
0,2120704	0	0	0	0	0
0,2121216	0	0	0	0	0
0,2121728	0	0	0	0	0
0,2122240	0	0	0	0	0
0,2122752	0	0	0	0	0
0,2123264	0	0	0	0	0
0,2123776	0	0	0	0	0
0,2124288	0	0	0	0	0
0,2124800	0	0	0	0	0
0,2125312	0	0	0	0	0
0,2125824	0	0	0	0	0
0,2126336	0	0	0	0	0
0,2126848	0	0	0	0	0
0,2127360	0	0	0	0	0
0,2127872	0	0	0	0	0
0,2128384	0	0	0	0	0
0,2128896	0	0	0	0	0
0,2129408	0	0	0	0	0
0,2129920	0	0	0	0	0
0,2130432	0	0	0	0	0
0,2130944	0	0	0	0	0
0,2131456	0	0	0	0	0
0,2131968	0	0	0	0	0
0,2132480	0	0	0	0	0
0,2132992	0	0	0	0	0
0,2133504	0	0	0	0	0
0,2134016	0	0	0	0	0
0,2134528	0	0	0	0	0
0,2135040	0	0	0	0	0
0,2135552	0	0	0	0	0
0,2136064	0	0	0	0	0
0,2136576	0	0	0	0	0
0,2137088	0	0	0	0	0
0,2137600	0	0	0	0	0
0,2138112	0	0	0	0	0
0,2138624	0	0	0	0	0
0,2139136	0	0	0	0	0
0,2139648	0	0	0	0	0
0,2140160	0	0	0	0	0
0,2140672	0	0	0	0	0
0,2141184	0	0	0	0	0
0,2141696	0	0	0	0	0
0,2142208	0	0	0	0	0
0,2142720	0	0	0	0	0
0,2143232	0	0	0	0	0
0,2143744	0	0	0	0	0
0,2144256	0	0	0	0	0
0,2144768	0	0	0	0	0
0,2145280	0	0	0	0	0
0,2145792	0	0	0	0	0
0,2146304	0	0	0	0	0
0,2146816	0	0	0	0	0
0,2147328	0	0	0	0	0
0,2147840	0	0	0	0	0
0,2148352	0	0	0	0	0
0,2148864	0	0	0	0	0
0,2149376	0	0	0	0	0
0,2149888	0	0	0	0	0
0,2150400	0	0	0	0	0
0,2150912	0	0	0	0	0
0,2151424	0	0	0	0	0
0,2151936	0	0	0	0	0
0,2152448	0	0	0	0	0
0,2152960	0	0	0	0	0
0,2153472	0	0	0	0	0
0,2153984	0	0	0	0	0
0,2154496	0	0	0	0	0
0,2155008	0	0	0	0	0
0,2155520	0	0	0	0	0
0,2156032	0	0	0	0	0
0,2156544	0	0	0	0	0
0,2157056	0	0	0	0	0
0,2157568	0	0	0	0	0
0,2158080	0	0	0	0	0
0,2158592	0	0	0	0	0
0,2159104	0	0	0	0	0
0,2159616	0	0	0	0	0
0,2160128	0	0	0	0	0
0,2160640	0	0	0	0	0
0,2161152	0	0	0	0	0
0,2161664	0	0	0	0	0
0,2162176	0	0	0	0	0
0,2162688	0	0	0	0	0
0,2163200	0	0	0	0	0
0,2163712	0	0	0	0	0
0,2164224	0	0	0	0	0
0,2164736	0	0	0	0	0
0,2165248	0	0	0	0	0
0,2165760	0	0	0	0	0
0,2166272	0	0	0	0	0
0,2166784	0	0	0	0	0
0,2167296	0	0	0	0	0
0,2167808	0	0	0	0	0
0,2168320	0	0	0	0	0
0,2168832	0	0	0	0	0
0,2169344	0	0	0	0	0
0,2169856	0	0	0	0	0
0,2170368	0	0	0	0	0
0,2170880	0	0	0	0	0
0,2171392	0	0	0	0	0
0,2171904	0	0	0	0	0
0,2172416	0	0	0	0	0
0,2172928	0	0	0	0	0
0,2173440	0	0	0	0	0
0,2173952	0	0	0	0	0
0,2174464	0	0	0	0	0
0,2174976	0	0	0	0	0
0,2175488	0	0	0	0	0
0,2176000	0	0	0	0	0
0,2176512	0	0	0	0	0
0,2177024	0	0	0	0	0
0,2177536	0	0	0	0	0
0,2178048	0	0	0	0	0
0,2178560	0	0	0	0	0
0,2179072	0	0	0	0	0
0,2179584	0	0	0	0	0
0,2180096	0	0	0	0	0
0,2180608	0	0	0	0	0
0,2181120	0	0	0	0	0
0,2181632	0	0	0	0	0
0,2182144	0	0	0	0	0
0,2182656	0	0	0	0	0
0,2183168	0	0	0	0	0
0,2183680	0	0	0	0	0
0,2184192	0	0	0	0	0
0,2184704	0	0	0	0	0
0,2185216	0	0	0	0	0
0,2185728	0	0	0	0	0
0,2186240	0	0	0	0	0
0,2186752	0	0	0	0	0
0,2187264	0	0	0	0	0
0,2187776	0	0	0	0	0
0,2188288	0	0	0	0	0
0,2188800	0	0	0	0	0
0,2189312	0	0	0	0	0
0,2189824	0	0	0	0	0
0,2190336	0	0	0	0	0
0,2190848	0	0	0	0	0
0,2191360	0	0	0	0	0
0,2191872	0	0	0	0	0
0,2192384	0	0	0	0	0
0,2192896	0	0	0	0	0
0,2193408	0	0	0	0	0
0,2193920	0	0	0	0	0
0,2194432	0	0	0	0	0
0,2194944	0	0	0	0	0
0,2195456	0	0	0	0	0
0,2195968	0	0	0	0	0
0,2196480	0	0	0	0	0
0,2196992	0	0	0	0	0
0,2197504	0	0	0	0	0
0,2198016	0	0	0	0	0
0,2198528	0	0	0	0	0
0,2199040	0	0	0	0	0
0,2199552	0	0	0	0	0
0,2200064	0	0	0	0	0
0,2200576	0	0	0	0	0
0,2201088	0	0	0	0	0
0,2201600	0	0	0	0	0
0,2202112	0	0	0	0	0
0,2202624	0	0	0	0	0
0,2203136	0	0	0	0	0
0,2203648	0	0	0	0	0
0,2204160	0	0	0	0	0
0,2204672	0	0	0	0	0
0,2205184	0	0	0	0	0
0,2205696	0	0	0	0	0
0,2206208	0	0	0	0	0
0,2206720	0	0	0	0	0
0,2207232	0	0	0	0	0
0,2207744	0	0	0	0	0
0,2208256	0	0	0	0	0
0,2208768	0	0	0	0	0
0,2209280	0	0	0	0	0
0,2209792	0	0	0	0	0
0,2210304	0	0	0	0	0
0,2210816	0	0	0	0	0
0,2211328	0	0	0	0	0
0,2211840	0	0	0	0	0
0,2212352	0	0	0	0	0
0,2212864	0	0	0	0	0
0,2213376	0	0	0	0	0
0,2213888	0	0	0	0	0
0,2214400	0	0	0	0	0
0,2214912	0	0	0	0	0
0,2215424	0	0	0	0	0
0,2215936	0	0	0	0	0
0,2216448	0	0	0	0	0
0,2216960	0	0	0	0	0
0,2217472	0	0	0	0	0
0,2217984	0	0	0	0	0
0,2218496	0	0	0	0	0
0,2219008	0	0	0	0	0
0,2219520	0	0	0	0	0
0,2220032	0	0	0	0	0
0,2220544	0	0	0	0	0
0,2221056	0	0	0	0	0
0,2221568	0	0	0	0	0
0,2222080	0	0	0	0	0
0,2222592	0	0	0	0	0
0,2223104	0	0	0	0	0
0,2223616	0	0	0	0	0
0,2224128	0	0	0	0	0
0,2224640	0	0	0	0	0
0,2225152	0	0	0	0	0
0,2225664	0	0	0	0	0
0,2226176	0	0	0	0	0
